Date,League,HomeTeam,AwayTeam,jugador,equipo,minutos,partidos,fixture_id
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Ricardo Silva,AMERICA MINEIRO,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Rafael Barcelos,AMERICA MINEIRO,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Dalbert,AMERICA MINEIRO,68,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Matías Segovia,AMERICA MINEIRO,81,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Felipe Amaral,AMERICA MINEIRO,68,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Alê,AMERICA MINEIRO,81,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Gabriel Barros,AMERICA MINEIRO,74,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Gonzalo Mastriani,AMERICA MINEIRO,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Everton,AMERICA MINEIRO,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Luidy,AMERICA MINEIRO,28,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Val Soares,AMERICA MINEIRO,28,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Paulo Victor,AMERICA MINEIRO,22,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Yago Souza,AMERICA MINEIRO,15,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Willian Bigode,AMERICA MINEIRO,15,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,William,AMERICA MINEIRO,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Jhonny,AMERICA MINEIRO,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Emerson Santos,AMERICA MINEIRO,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Manoel,AMERICA MINEIRO,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Gabriel Oliveira Santos,AMERICA MINEIRO,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Enrico,AMERICA MINEIRO,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Paulo Vítor,ATLETICO GOIANIENSE,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Ewerthon,ATLETICO GOIANIENSE,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Tito,ATLETICO GOIANIENSE,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Junior Barreto,ATLETICO GOIANIENSE,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Guilherme Lopes,ATLETICO GOIANIENSE,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Indio,ATLETICO GOIANIENSE,64,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Cristiano,ATLETICO GOIANIENSE,87,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Guilherme Marques,ATLETICO GOIANIENSE,76,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Marrony,ATLETICO GOIANIENSE,87,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Geovany Soares,ATLETICO GOIANIENSE,64,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Gustavo Coutinho,ATLETICO GOIANIENSE,96,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Bruno José,ATLETICO GOIANIENSE,32,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Leandro Vilela,ATLETICO GOIANIENSE,32,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Léo Tocantins,ATLETICO GOIANIENSE,20,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Adriano Martins,ATLETICO GOIANIENSE,9,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Natã,ATLETICO GOIANIENSE,9,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Felipe Guimarães,ATLETICO GOIANIENSE,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Redney Emanuel de Jesus Assis,ATLETICO GOIANIENSE,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Paulo,ATLETICO GOIANIENSE,0,1,1520710
08/06/2026,Brasileirao Serie B,AMERICA MINEIRO,ATLETICO GOIANIENSE,Leo Jacó,ATLETICO GOIANIENSE,0,1,1520710
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,Helton Leite,VILA NOVA,87,1,1520719
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,Nathan Camargo,VILA NOVA,90,1,1520719
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,Tiago Pagnussat,VILA NOVA,90,1,1520719
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,Anderson,VILA NOVA,90,1,1520719
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,Higor,VILA NOVA,75,1,1520719
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,Dudu Dos Santos,VILA NOVA,90,1,1520719
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,João Vieira,VILA NOVA,90,1,1520719
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,Ryan Lima,VILA NOVA,90,1,1520719
08/06/2026,Brasileirao Serie B,VILA NOVA,BOTAFOGO SP,Dodô,VILA NOVA,90,1,1520719
