Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,B365H,B365D,B365A,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePasses,AwayPasses,HomeSaves,AwaySaves,HomePos,AwayPos,HS_1P,AS_1P,HST_1P,AST_1P,HF_1P,AF_1P,HC_1P,AC_1P,HY_1P,AY_1P,HR_1P,AR_1P,HomePasses_1P,AwayPasses_1P,HomePos_1P,AwayPos_1P,HS_2P,AS_2P,HST_2P,AST_2P,HF_2P,AF_2P,HC_2P,AC_2P,HY_2P,AY_2P,HR_2P,AR_2P,HomePasses_2P,AwayPasses_2P,HomePos_2P,AwayPos_2P,fixture_id
24/05/2026,Chinese Super League,2026/2027,YUNNAN YUKUN,QINGDAO YOUTH ISLAND,2,3,1,1,A,0.0,0.0,0.0,21,12,7,7,10,15,6,7,1,3,0,0,419,269,3,5,61,39,21,12,7,7,10,15,6,7,1,3,0,0,419,269,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523167
11/02/2026,Serie A Brasil,2026/2027,CHAPECOENSE-SC,CORITIBA,3,3,1,1,D,0.0,0.0,0.0,21,13,8,5,4,8,6,5,2,1,0,0,436,424,2,5,51,49,21,13,8,5,4,8,6,5,2,1,0,0,436,424,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492132
18/03/2026,Serie A Brasil,2026/2027,MIRASSOL,CORITIBA,0,1,0,0,A,0.0,0.0,0.0,21,14,6,4,8,11,7,2,2,2,0,0,592,275,3,6,69,31,21,14,6,4,8,11,7,2,2,2,0,0,592,275,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492176
15/05/2026,Chinese Super League,2026/2027,HENAN JIANYE,SICHUAN JIUNIU,1,0,0,0,H,0.0,0.0,0.0,21,6,5,1,7,16,9,3,1,1,0,0,384,250,1,4,61,39,21,6,5,1,7,16,9,3,1,1,0,0,384,250,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523147
28/06/2026,Brasileirao Serie B,2026/2027,ATLETICO GOIANIENSE,PONTE PRETA,2,0,2,0,H,0.0,0.0,0.0,21,9,10,2,12,14,3,5,1,1,0,0,406,339,2,7,54,46,21,9,10,2,12,14,3,5,1,1,0,0,406,339,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520741
11/04/2026,Brasileirao Serie B,2026/2027,SPORT RECIFE,AVAI,2,2,1,1,D,0.0,0.0,0.0,21,16,10,4,8,16,7,8,2,7,0,0,414,291,2,8,59,41,21,16,10,4,8,16,7,8,2,7,0,0,414,291,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520639
25/04/2026,Chinese Super League,2026/2027,BEIJING GUOAN,TIANJIN TEDA,2,4,0,2,A,0.0,0.0,0.0,21,10,6,8,14,9,17,3,2,1,0,0,658,219,4,4,76,24,21,10,6,8,14,9,17,3,2,1,0,0,658,219,76,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523116
01/05/2026,Chinese Super League,2026/2027,SHANGHAI SHENHUA,CHENGDU BETTER CITY,2,3,2,1,A,0.0,0.0,0.0,21,11,6,4,17,10,10,4,3,4,0,0,315,498,1,4,39,61,21,11,6,4,17,10,10,4,3,4,0,0,315,498,39,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523127
26/04/2026,Brasileirao Serie B,2026/2027,OPERARIO-PR,FORTALEZA EC,0,0,0,0,D,0.0,0.0,0.0,21,12,3,2,9,12,11,7,1,3,0,0,486,277,1,3,64,36,21,12,3,2,9,12,11,7,1,3,0,0,486,277,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520656
10/07/2026,Brasileirao Serie B,2026/2027,SPORT RECIFE,BOTAFOGO SP,3,3,0,2,D,0.0,0.0,0.0,21,12,5,4,17,22,7,2,2,4,1,0,444,175,1,2,71,29,21,12,5,4,17,22,7,2,2,4,1,0,444,175,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520769
22/04/2026,Chinese Super League,2026/2027,SHANGHAI SHENHUA,QINGDAO JONOON,2,0,0,0,H,0.0,0.0,0.0,21,10,8,3,19,9,9,4,4,4,0,0,475,368,3,6,56,44,21,10,8,3,19,9,9,4,4,4,0,0,475,368,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523114
30/05/2026,Serie A Brasil,2026/2027,FLAMENGO,CORITIBA,3,0,1,0,H,0.0,0.0,0.0,21,10,9,2,10,2,6,4,3,0,0,1,641,394,2,6,62,38,21,10,9,2,10,2,6,4,3,0,0,1,641,394,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492284
23/07/2026,Serie A Brasil,2026/2027,INTERNACIONAL,CRUZEIRO,1,2,0,1,A,0.0,0.0,0.0,21,13,3,6,18,14,5,7,1,6,1,0,337,400,3,1,47,53,21,13,3,6,18,14,5,7,1,6,1,0,337,400,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492296
14/03/2026,Chinese Super League,2026/2027,HANGZHOU GREENTOWN,SHANGHAI SHENHUA,1,1,0,1,D,0.0,0.0,0.0,21,19,7,8,17,23,10,6,2,4,0,1,473,270,7,6,63,37,21,19,7,8,17,23,10,6,2,4,0,1,473,270,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523069
25/07/2026,Serie A Brasil,2026/2027,SANTOS,CHAPECOENSE-SC,2,2,1,0,D,0.0,0.0,0.0,21,5,7,3,11,13,12,1,3,4,0,0,594,335,2,5,64,36,21,5,7,3,11,13,12,1,3,4,0,0,594,335,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492308
01/08/2026,Chinese Super League,2026/2027,BEIJING GUOAN,HANGZHOU GREENTOWN,2,1,1,1,H,0.0,0.0,0.0,21,10,2,4,10,14,4,8,2,1,0,0,525,287,3,0,64,36,21,10,2,4,10,14,4,8,2,1,0,0,525,287,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523221
09/08/2026,Jupiler Pro League,2026/2027,ANTWERP,SK BEVEREN,2,1,0,1,H,2.15,3.2,3.1,19,11,7,4,15,7,5,3,2,4,0,0,475,481,3,5,50,50,19,11,7,4,15,7,5,3,2,4,0,0,475,481,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558589
07/08/2026,Jupiler Pro League,2026/2027,CLUB BRUGGE KV,KORTRIJK,3,0,1,0,H,1.2,6.25,10.0,20,9,8,3,6,10,6,1,1,1,0,0,774,271,2,5,74,26,20,9,8,3,6,10,6,1,1,1,0,0,774,271,74,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558581
09/08/2026,Bundesliga Austria,2026/2027,RIED,RAPID VIENNA,1,2,0,1,A,3.3,3.3,2.2,18,12,9,3,11,5,3,4,1,1,0,0,431,508,1,8,46,54,18,12,9,3,11,5,3,4,1,1,0,0,431,508,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561903
08/08/2026,Chinese Super League,2026/2027,YUNNAN YUKUN,CHENGDU BETTER CITY,1,0,0,0,H,3.3,4.2,1.9,18,12,4,1,10,16,7,6,0,1,0,0,356,324,1,3,52,48,18,12,4,1,10,16,7,6,0,1,0,0,356,324,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523231
08/08/2026,2. Bundesliga,2026/2027,1. FC HEIDENHEIM,VFL OSNABRÜCK,4,3,3,2,H,1.67,3.8,4.75,20,26,6,6,6,6,4,6,1,2,0,0,474,409,3,2,53,47,20,26,6,6,6,6,4,6,1,2,0,0,474,409,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576137
10/05/2026,Serie A Brasil,2026/2027,MIRASSOL,CHAPECOENSE-SC,1,1,0,0,D,0.0,0.0,0.0,22,11,4,4,10,20,8,1,1,5,0,0,475,346,4,3,58,42,22,11,4,4,10,20,8,1,1,5,0,0,475,346,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492256
22/03/2026,Brasileirao Serie B,2026/2027,NOVORIZONTINO,LONDRINA,1,3,0,0,A,0.0,0.0,0.0,22,11,8,3,9,9,9,7,0,3,0,0,401,344,0,7,55,45,22,11,8,3,9,9,9,7,0,3,0,0,401,344,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520607
02/05/2026,Serie A Brasil,2026/2027,PALMEIRAS,SANTOS,1,1,0,1,D,0.0,0.0,0.0,22,14,3,4,9,5,9,4,1,1,0,0,448,392,3,2,54,46,22,14,3,4,9,5,9,4,1,1,0,0,448,392,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492247
26/07/2026,Serie A Brasil,2026/2027,PALMEIRAS,ATLETICO-MG,1,2,0,0,A,0.0,0.0,0.0,22,9,6,4,7,11,10,5,0,3,0,0,669,307,2,5,69,31,22,9,6,4,7,11,10,5,0,3,0,0,669,307,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492306
26/04/2026,Serie A Brasil,2026/2027,GREMIO,CORITIBA,1,0,1,0,H,0.0,0.0,0.0,22,15,6,4,20,11,5,2,3,2,0,2,442,341,4,5,56,44,22,15,6,4,20,11,5,2,3,2,0,2,442,341,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492237
16/05/2026,Brasileirao Serie B,2026/2027,CUIABA,NOVORIZONTINO,0,0,0,0,D,0.0,0.0,0.0,22,10,8,3,14,12,8,4,3,2,0,0,367,250,3,8,60,40,22,10,8,3,14,12,8,4,3,2,0,0,367,250,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520683
19/04/2026,Brasileirao Serie B,2026/2027,NOVORIZONTINO,ATHLETIC CLUB,2,1,1,1,H,0.0,0.0,0.0,22,7,8,2,11,15,11,1,1,4,0,2,502,305,1,6,63,37,22,7,8,2,11,15,11,1,1,4,0,2,502,305,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520648
04/05/2026,Brasileirao Serie B,2026/2027,VILA NOVA,ATHLETIC CLUB,1,1,0,0,D,0.0,0.0,0.0,22,2,5,2,12,14,9,1,2,3,0,1,512,253,1,4,68,32,22,2,5,2,12,14,9,1,2,3,0,1,512,253,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520669
15/05/2026,Chinese Super League,2026/2027,BEIJING GUOAN,QINGDAO JONOON,4,2,3,0,H,0.0,0.0,0.0,22,10,7,5,14,24,1,2,1,3,0,0,615,313,3,2,66,34,22,10,7,5,14,24,1,2,1,3,0,0,615,313,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523150
04/07/2026,Chinese Super League,2026/2027,SHENYANG URBAN,CHONGQING TONGLIANG LONG,3,1,0,1,H,0.0,0.0,0.0,22,8,8,4,16,8,7,2,4,0,0,1,525,291,3,5,65,35,22,8,8,4,16,8,7,2,4,0,0,1,525,291,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523188
10/06/2026,Brasileirao Serie B,2026/2027,GOIAS,NOVORIZONTINO,0,4,0,1,A,0.0,0.0,0.0,22,14,6,6,6,11,9,4,3,1,0,0,488,206,1,6,71,29,22,14,6,6,6,11,9,4,3,1,0,0,488,206,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520714
24/05/2026,Serie A Brasil,2026/2027,FLAMENGO,PALMEIRAS,0,3,0,1,A,0.0,0.0,0.0,22,12,3,6,9,19,8,4,5,6,1,0,465,536,3,3,48,52,22,12,3,6,9,19,8,4,5,6,1,0,465,536,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492273
08/08/2026,Jupiler Pro League,2026/2027,STANDARD LIEGE,CERCLE BRUGGE,2,2,1,1,D,2.25,3.6,2.62,20,18,6,2,9,13,7,11,1,1,0,0,487,368,0,2,56,44,20,18,6,2,9,13,7,11,1,1,0,0,487,368,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558583
09/08/2026,Serie A Brasil,2026/2027,BOTAFOGO,FLUMINENSE,1,1,1,0,D,2.25,3.2,3.4,20,14,7,4,16,19,7,7,4,3,1,0,324,471,3,6,41,59,20,14,7,4,16,19,7,7,4,3,1,0,324,471,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492321
17/05/2026,Serie A Brasil,2026/2027,RB BRAGANTINO,VITORIA,2,0,1,0,H,0.0,0.0,0.0,23,7,5,2,21,11,7,6,4,2,0,0,334,348,2,3,50,50,23,7,5,2,21,11,7,6,4,2,0,0,334,348,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492264
20/05/2026,Chinese Super League,2026/2027,HANGZHOU GREENTOWN,SHANDONG LUNENG,4,1,0,1,H,0.0,0.0,0.0,23,9,9,2,18,8,5,4,0,1,0,0,445,381,1,5,54,46,23,9,9,2,18,8,5,4,0,1,0,0,445,381,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523162
17/07/2026,Chinese Super League,2026/2027,HENAN JIANYE,QINGDAO JONOON,5,1,2,0,H,0.0,0.0,0.0,23,12,10,4,11,8,6,2,1,0,0,0,374,331,3,5,53,47,23,12,10,4,11,8,6,2,1,0,0,0,374,331,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523204
07/03/2026,Chinese Super League,2026/2027,SHANGHAI SIPG,HENAN JIANYE,1,2,1,2,A,0.0,0.0,0.0,23,10,6,3,14,10,11,6,1,1,0,0,534,307,1,5,65,35,23,10,6,3,14,10,11,6,1,1,0,0,534,307,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523063
04/04/2026,Brasileirao Serie B,2026/2027,NAUTICO RECIFE,PONTE PRETA,1,0,0,0,H,0.0,0.0,0.0,23,4,6,4,14,21,17,3,3,1,0,2,448,206,3,5,69,31,23,4,6,4,14,21,17,3,3,1,0,2,448,206,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520627
26/04/2026,Serie A Brasil,2026/2027,ATLETICO PARANAENSE,VITORIA,3,1,1,1,H,0.0,0.0,0.0,23,7,11,2,16,15,4,4,5,4,0,0,370,244,1,8,61,39,23,7,11,2,16,15,4,4,5,4,0,0,370,244,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492230
26/04/2026,Chinese Super League,2026/2027,DALIAN ZHIXING,YUNNAN YUKUN,1,3,0,3,A,0.0,0.0,0.0,23,9,9,6,15,18,13,1,1,3,0,0,349,375,3,6,50,50,23,9,9,6,15,18,13,1,1,3,0,0,349,375,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523120
31/07/2026,Bundesliga Austria,2026/2027,LASK LINZ,GRAZER AK,3,0,2,0,H,0.0,0.0,0.0,23,4,10,1,12,13,6,2,0,2,0,0,551,387,1,7,59,41,23,4,10,1,12,13,6,2,0,2,0,0,551,387,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561894
09/08/2026,Serie A Brasil,2026/2027,PALMEIRAS,INTERNACIONAL,0,0,0,0,D,1.6,3.9,5.75,22,9,3,2,11,16,5,2,1,3,0,0,545,343,2,2,62,38,22,9,3,2,11,16,5,2,1,3,0,0,545,343,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492327
30/07/2026,Serie A Brasil,2026/2027,FLUMINENSE,BAHIA,0,0,0,0,D,0.0,0.0,0.0,24,10,11,0,7,9,8,1,1,1,0,0,528,387,0,10,58,42,24,10,11,0,7,9,8,1,1,1,0,0,528,387,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492315
15/03/2026,Serie A Brasil,2026/2027,FLUMINENSE,ATLETICO PARANAENSE,3,2,2,1,H,0.0,0.0,0.0,24,4,10,2,14,9,7,1,2,3,0,1,680,183,0,7,79,21,24,4,10,2,14,9,7,1,2,3,0,1,680,183,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492165
25/06/2026,Brasileirao Serie B,2026/2027,CUIABA,LONDRINA,2,2,0,2,D,0.0,0.0,0.0,24,7,6,3,14,10,9,0,5,5,1,0,518,273,1,4,67,33,24,7,6,3,14,10,9,0,5,5,1,0,518,273,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520744
01/08/2026,Chinese Super League,2026/2027,CHENGDU BETTER CITY,WUHAN THREE TOWNS,1,1,0,0,D,0.0,0.0,0.0,24,12,9,6,8,7,9,3,1,2,0,0,513,347,4,8,60,40,24,12,9,6,8,7,9,3,1,2,0,0,513,347,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523223
30/05/2026,Serie A Brasil,2026/2027,BAHIA,BOTAFOGO,2,1,0,1,H,0.0,0.0,0.0,24,13,9,6,14,16,10,4,4,5,0,1,496,240,4,8,69,31,24,13,9,6,14,16,10,4,4,5,0,1,496,240,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492281
17/04/2026,Chinese Super League,2026/2027,YUNNAN YUKUN,TIANJIN TEDA,0,3,0,1,A,0.0,0.0,0.0,24,8,2,3,12,9,5,2,3,3,1,0,478,210,1,2,70,30,24,8,2,3,12,9,5,2,3,3,1,0,478,210,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523103
19/04/2026,Serie A Brasil,2026/2027,INTERNACIONAL,MIRASSOL,1,2,0,2,A,0.0,0.0,0.0,24,10,9,4,6,15,11,2,0,4,0,0,619,251,1,6,72,28,24,10,9,4,6,15,11,2,0,4,0,0,619,251,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492225
09/08/2026,Serie A Brasil,2026/2027,SANTOS,ATLETICO PARANAENSE,0,2,0,2,A,2.1,3.2,3.7,22,8,2,4,12,11,10,2,1,1,0,0,568,351,2,2,62,38,22,8,2,4,12,11,10,2,1,1,0,0,568,351,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492329
08/08/2026,2. Bundesliga,2026/2027,KARLSRUHER SC,ARMINIA BIELEFELD,2,1,1,0,H,2.62,3.5,2.45,22,12,7,5,15,12,6,6,2,1,0,0,463,345,4,5,56,44,22,12,7,5,15,12,6,6,2,1,0,0,463,345,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576138
17/07/2026,Serie A Brasil,2026/2027,FLUMINENSE,RB BRAGANTINO,1,1,0,1,D,0.0,0.0,0.0,25,6,4,2,6,9,11,4,2,4,1,2,578,294,1,3,67,33,25,6,4,2,6,9,11,4,2,4,1,2,578,294,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492295
05/04/2026,Serie A Brasil,2026/2027,CHAPECOENSE-SC,VITORIA,1,1,0,0,D,0.0,0.0,0.0,25,15,6,9,16,14,9,1,2,3,0,1,353,277,8,5,58,42,25,15,6,9,16,14,9,1,2,3,0,1,353,277,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492202
31/05/2026,Serie A Brasil,2026/2027,VASCO DA GAMA,ATLETICO-MG,0,1,0,1,A,0.0,0.0,0.0,25,10,8,4,20,17,3,4,1,1,0,0,487,334,3,8,60,40,25,10,8,4,20,17,3,4,1,1,0,0,487,334,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492289
09/08/2026,Jupiler Pro League,2026/2027,CHARLEROI,OH LEUVEN,3,1,1,1,H,1.75,3.6,4.1,24,12,10,3,7,13,6,2,1,2,0,1,496,341,2,6,58,42,24,12,10,3,7,13,6,2,1,2,0,1,496,341,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558582
13/02/2026,Serie A Brasil,2026/2027,INTERNACIONAL,PALMEIRAS,1,3,1,1,A,0.0,0.0,0.0,26,11,4,7,13,8,16,4,1,1,0,0,473,302,4,3,62,38,26,11,4,7,13,8,16,4,1,1,0,0,473,302,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492135
15/05/2026,Chinese Super League,2026/2027,DALIAN ZHIXING,QINGDAO YOUTH ISLAND,2,3,0,1,A,0.0,0.0,0.0,26,11,7,5,16,15,7,2,2,1,0,0,482,246,2,4,67,33,26,11,7,5,16,15,7,2,2,1,0,0,482,246,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523151
14/06/2026,Brasileirao Serie B,2026/2027,JUVENTUDE,PONTE PRETA,3,0,2,0,H,0.0,0.0,0.0,26,6,9,1,18,16,7,2,1,3,0,1,423,273,1,6,62,38,26,6,9,1,18,16,7,2,1,3,0,1,423,273,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520726
16/06/2026,Brasileirao Serie B,2026/2027,FORTALEZA EC,AMERICA MINEIRO,0,3,0,2,A,0.0,0.0,0.0,26,8,10,7,11,11,10,0,1,2,0,0,605,339,4,10,65,35,26,8,10,7,11,11,10,0,1,2,0,0,605,339,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520725
12/02/2026,Serie A Brasil,2026/2027,VASCO DA GAMA,BAHIA,0,1,0,1,A,0.0,0.0,0.0,26,8,4,3,15,14,8,4,5,5,0,0,466,302,2,4,62,38,26,8,4,3,15,14,8,4,5,5,0,0,466,302,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492138
18/07/2026,Chinese Super League,2026/2027,WUHAN THREE TOWNS,SICHUAN JIUNIU,2,0,2,0,H,0.0,0.0,0.0,27,6,13,1,15,8,11,4,1,0,0,1,534,263,1,10,67,33,27,6,13,1,15,8,11,4,1,0,0,1,534,263,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523210
02/04/2026,Brasileirao Serie B,2026/2027,CRB,AVAI,0,1,0,0,A,0.0,0.0,0.0,27,15,6,3,10,14,5,5,1,6,0,1,539,409,2,6,57,43,27,15,6,3,10,14,5,5,1,6,0,1,539,409,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520612
28/06/2026,Brasileirao Serie B,2026/2027,NAUTICO RECIFE,GOIAS,0,1,0,1,A,0.0,0.0,0.0,27,16,9,6,11,11,6,3,1,1,0,0,475,307,5,9,62,38,27,16,9,6,11,11,6,3,1,1,0,0,475,307,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520747
28/06/2026,Brasileirao Serie B,2026/2027,ATHLETIC CLUB,AVAI,1,0,0,0,H,0.0,0.0,0.0,28,4,8,1,12,12,8,3,1,1,0,0,446,345,1,7,57,43,28,4,8,1,12,12,8,3,1,1,0,0,446,345,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520740
06/03/2026,Chinese Super League,2026/2027,CHENGDU BETTER CITY,SICHUAN JIUNIU,5,1,3,1,H,0.0,0.0,0.0,29,6,8,3,7,6,14,4,1,0,0,1,645,183,2,3,79,21,29,6,8,3,7,6,14,4,1,0,0,1,645,183,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523059
26/04/2026,Serie A Brasil,2026/2027,FLUMINENSE,CHAPECOENSE-SC,2,1,0,0,H,0.0,0.0,0.0,30,8,12,3,6,16,7,1,1,4,0,1,740,305,2,10,71,29,30,8,12,3,6,16,7,1,1,4,0,1,740,305,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492236
05/02/2026,Serie A Brasil,2026/2027,VASCO DA GAMA,CHAPECOENSE-SC,1,1,0,0,D,0.0,0.0,0.0,30,7,13,1,15,11,14,0,0,0,0,0,572,289,0,10,67,33,30,7,13,1,15,11,14,0,0,0,0,0,572,289,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492129
09/06/2026,Brasileirao Serie B,2026/2027,NAUTICO RECIFE,FORTALEZA EC,0,1,0,1,A,0.0,0.0,0.0,31,4,10,1,6,16,10,4,3,4,0,2,506,192,1,9,73,27,31,4,10,1,6,16,10,4,3,4,0,2,506,192,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520715
09/05/2026,Brasileirao Serie B,2026/2027,CEARA,ATLETICO GOIANIENSE,0,1,0,1,A,0.0,0.0,0.0,32,5,9,1,14,15,11,1,2,2,0,1,487,166,0,9,75,25,32,5,9,1,14,15,11,1,2,2,0,1,487,166,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520672
07/06/2026,Brasileirao Serie B,2026/2027,CRB,SAO BERNARDO,2,3,1,1,A,0.0,0.0,0.0,32,10,6,5,11,16,8,0,3,5,0,0,410,304,2,5,59,41,32,10,6,5,11,16,8,0,3,5,0,0,410,304,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520712
02/04/2026,Brasileirao Serie B,2026/2027,CRICIUMA,ATHLETIC CLUB,1,1,0,1,D,0.0,0.0,0.0,33,7,7,2,10,21,9,2,3,5,0,1,502,209,1,6,71,29,33,7,7,2,10,21,9,2,3,5,0,1,502,209,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520613
24/05/2026,Brasileirao Serie B,2026/2027,CRB,PONTE PRETA,4,2,1,2,H,0.0,0.0,0.0,33,10,11,4,16,8,12,5,1,2,0,0,447,331,2,8,58,42,33,10,11,4,16,8,12,5,1,2,0,0,447,331,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520694
08/08/2026,Jupiler Pro League,2026/2027,ST. TRUIDEN,LOMMEL UNITED,1,1,0,1,D,1.48,4.1,6.0,32,9,4,2,13,7,6,2,1,0,0,0,638,340,1,3,66,34,32,9,4,2,13,7,6,2,1,0,0,0,638,340,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558584
09/08/2026,Jupiler Pro League,2026/2027,ANDERLECHT,RAAL LA LOUVIÈRE,2,1,0,0,H,1.67,3.6,4.5,32,5,7,2,12,12,10,1,2,3,0,1,686,239,1,5,74,26,32,5,7,2,12,12,10,1,2,3,0,1,686,239,74,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558588
01/08/2026,Bundesliga Austria,2026/2027,RED BULL SALZBURG,TSV HARTBERG,1,0,0,0,H,0.0,0.0,0.0,36,4,7,1,3,9,19,2,0,0,0,0,652,254,1,6,73,27,36,4,7,1,3,9,19,2,0,0,0,0,652,254,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561896
04/07/2026,Chinese Super League,2026/2027,BEIJING GUOAN,SHANDONG LUNENG,2,0,0,0,H,0.0,0.0,0.0,39,3,13,2,9,13,12,0,1,1,0,1,560,182,2,9,76,24,39,3,13,2,9,13,12,0,1,1,0,1,560,182,76,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523190
14/08/2026,LaLiga Hypermotion,2026/2027,REAL SOCIEDAD II,CASTELLON,0,1,0,1,A,4.33,3.9,1.75,4,13,1,5,22,21,5,8,2,4,0,0,345,516,4,1,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,1,5,22,21,5,8,2,4,0,0,345,516,41,59,1569881
15/08/2026,LaLiga Hypermotion,2026/2027,FC ANDORRA,AD CEUTA FC,5,1,1,0,H,1.57,3.9,5.75,25,5,11,1,22,8,2,2,3,1,0,0,514,296,0,6,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,11,1,22,8,2,2,3,1,0,0,514,296,63,37,1569872
