fixture_id,League,Season,Date,Home,Away,FTHG,FTAG,Result,Round
1155923,Premier League Hong Kong,2023/2024,2024-02-29,Antigua GFC,Municipal,1,0,1-0,Clausura - 8
1155919,Premier League Hong Kong,2023/2024,2024-02-29,Achuapa,Zacapa Tellioz,2,1,2-1,Clausura - 8
1155925,Premier League Hong Kong,2023/2024,2024-03-02,Mixco,Municipal,3,1,3-1,Clausura - 9
1155927,Premier League Hong Kong,2023/2024,2024-03-03,Comunicaciones,Coatepecano IB,2,0,2-0,Clausura - 9
1155929,Premier League Hong Kong,2023/2024,2024-03-03,Xelajú,Cobán Imperial,0,0,0-0,Clausura - 9
1155926,Premier League Hong Kong,2023/2024,2024-03-03,Guastatoya,Achuapa,1,1,1-1,Clausura - 9
1155930,Premier League Hong Kong,2023/2024,2024-03-03,Zacapa Tellioz,Antigua GFC,0,1,0-1,Clausura - 9
1155928,Premier League Hong Kong,2023/2024,2024-03-03,Xinabajul,Malacateco,3,1,3-1,Clausura - 9
1155931,Premier League Hong Kong,2023/2024,2024-03-09,Municipal,Zacapa Tellioz,3,1,3-1,Clausura - 10
1155932,Premier League Hong Kong,2023/2024,2024-03-10,Antigua GFC,Guastatoya,3,0,3-0,Clausura - 10
1155933,Premier League Hong Kong,2023/2024,2024-03-10,Malacateco,Comunicaciones,0,1,0-1,Clausura - 10
1155936,Premier League Hong Kong,2023/2024,2024-03-10,Cobán Imperial,Xinabajul,2,5,2-5,Clausura - 10
1155935,Premier League Hong Kong,2023/2024,2024-03-10,Achuapa,Mixco,1,0,1-0,Clausura - 10
1155934,Premier League Hong Kong,2023/2024,2024-03-10,Coatepecano IB,Xelajú,2,1,2-1,Clausura - 10
1155899,Premier League Hong Kong,2023/2024,2024-03-13,Coatepecano IB,Comunicaciones,0,1,0-1,Clausura - 4
1172131,Premier League Hong Kong,2023/2024,2024-03-15,Mixco,Xinabajul,2,0,2-0,Clausura - 11
1172129,Premier League Hong Kong,2023/2024,2024-03-16,Antigua GFC,Coatepecano IB,4,0,4-0,Clausura - 11
1172133,Premier League Hong Kong,2023/2024,2024-03-17,Guastatoya,Xelajú,1,1,1-1,Clausura - 11
1172134,Premier League Hong Kong,2023/2024,2024-03-17,Achuapa,Cobán Imperial,1,2,1-2,Clausura - 11
1172135,Premier League Hong Kong,2023/2024,2024-03-23,Malacateco,Antigua GFC,2,2,2-2,Clausura - 12
1172136,Premier League Hong Kong,2023/2024,2024-03-23,Cobán Imperial,Zacapa Tellioz,1,0,1-0,Clausura - 12
1172139,Premier League Hong Kong,2023/2024,2024-03-24,Xinabajul,Guastatoya,3,1,3-1,Clausura - 12
1172138,Premier League Hong Kong,2023/2024,2024-03-24,Coatepecano IB,Mixco,2,1,2-1,Clausura - 12
1172144,Premier League Hong Kong,2023/2024,2024-03-27,Achuapa,Xinabajul,2,0,2-0,Clausura - 13
1172141,Premier League Hong Kong,2023/2024,2024-03-28,Antigua GFC,Comunicaciones,3,0,3-0,Clausura - 13
1172142,Premier League Hong Kong,2023/2024,2024-03-28,Zacapa Tellioz,Xelajú,1,1,1-1,Clausura - 13
1172143,Premier League Hong Kong,2023/2024,2024-03-28,Municipal,Cobán Imperial,2,1,2-1,Clausura - 13
1172145,Premier League Hong Kong,2023/2024,2024-03-28,Guastatoya,Coatepecano IB,0,0,0-0,Clausura - 13
1172146,Premier League Hong Kong,2023/2024,2024-03-29,Mixco,Malacateco,0,0,0-0,Clausura - 13
1172132,Premier League Hong Kong,2023/2024,2024-04-03,Zacapa Tellioz,Comunicaciones,2,2,2-2,Clausura - 11
1172147,Premier League Hong Kong,2023/2024,2024-04-06,Malacateco,Guastatoya,1,0,1-0,Clausura - 14
1172148,Premier League Hong Kong,2023/2024,2024-04-06,Cobán Imperial,Antigua GFC,1,1,1-1,Clausura - 14
1172149,Premier League Hong Kong,2023/2024,2024-04-07,Comunicaciones,Mixco,0,1,0-1,Clausura - 14
1172150,Premier League Hong Kong,2023/2024,2024-04-07,Xelajú,Municipal,0,2,0-2,Clausura - 14
1172151,Premier League Hong Kong,2023/2024,2024-04-07,Coatepecano IB,Achuapa,1,0,1-0,Clausura - 14
1172152,Premier League Hong Kong,2023/2024,2024-04-07,Xinabajul,Zacapa Tellioz,0,0,0-0,Clausura - 14
1172130,Premier League Hong Kong,2023/2024,2024-04-10,Municipal,Malacateco,3,0,3-0,Clausura - 11
1172137,Premier League Hong Kong,2023/2024,2024-04-11,Xelajú,Achuapa,4,1,4-1,Clausura - 12
1172153,Premier League Hong Kong,2023/2024,2024-04-13,Municipal,Xinabajul,1,0,1-0,Clausura - 15
1172154,Premier League Hong Kong,2023/2024,2024-04-13,Mixco,Cobán Imperial,0,0,0-0,Clausura - 15
1172155,Premier League Hong Kong,2023/2024,2024-04-14,Antigua GFC,Xelajú,1,0,1-0,Clausura - 15
1172156,Premier League Hong Kong,2023/2024,2024-04-14,Zacapa Tellioz,Coatepecano IB,2,0,2-0,Clausura - 15
1172157,Premier League Hong Kong,2023/2024,2024-04-14,Achuapa,Malacateco,2,0,2-0,Clausura - 15
1172158,Premier League Hong Kong,2023/2024,2024-04-14,Guastatoya,Comunicaciones,2,0,2-0,Clausura - 15
1172140,Premier League Hong Kong,2023/2024,2024-04-18,Comunicaciones,Municipal,0,0,0-0,Clausura - 12
1172160,Premier League Hong Kong,2023/2024,2024-04-21,Cobán Imperial,Guastatoya,3,3,3-3,Clausura - 16
1172161,Premier League Hong Kong,2023/2024,2024-04-21,Comunicaciones,Achuapa,1,3,1-3,Clausura - 16
1172163,Premier League Hong Kong,2023/2024,2024-04-21,Xelajú,Mixco,1,0,1-0,Clausura - 16
1172164,Premier League Hong Kong,2023/2024,2024-04-21,Xinabajul,Antigua GFC,2,0,2-0,Clausura - 16
1172159,Premier League Hong Kong,2023/2024,2024-04-21,Coatepecano IB,Municipal,0,4,0-4,Clausura - 16
1172162,Premier League Hong Kong,2023/2024,2024-04-22,Malacateco,Zacapa Tellioz,2,1,2-1,Clausura - 16
1197086,Premier League Hong Kong,2023/2024,2024-04-24,Achuapa,Mixco,0,2,0-2,Clausura - Quarter-finals
1197088,Premier League Hong Kong,2023/2024,2024-04-25,Comunicaciones,Cobán Imperial,1,0,1-0,Clausura - Quarter-finals
1197163,Premier League Hong Kong,2023/2024,2024-04-26,Malacateco,Municipal,3,2,3-2,Clausura - Quarter-finals
1197084,Premier League Hong Kong,2023/2024,2024-04-26,Xinabajul,Antigua GFC,0,1,0-1,Clausura - Quarter-finals
1197087,Premier League Hong Kong,2023/2024,2024-04-27,Cobán Imperial,Comunicaciones,0,2,0-2,Clausura - Quarter-finals
1197085,Premier League Hong Kong,2023/2024,2024-04-27,Mixco,Achuapa,2,1,2-1,Clausura - Quarter-finals
1197164,Premier League Hong Kong,2023/2024,2024-04-28,Municipal,Malacateco,4,0,4-0,Clausura - Quarter-finals
1197083,Premier League Hong Kong,2023/2024,2024-04-29,Antigua GFC,Xinabajul,2,1,2-1,Clausura - Quarter-finals
1197963,Premier League Hong Kong,2023/2024,2024-05-01,Mixco,Antigua GFC,1,0,1-0,Clausura - Semi-finals
1197965,Premier League Hong Kong,2023/2024,2024-05-03,Comunicaciones,Municipal,0,0,0-0,Clausura - Semi-finals
1197966,Premier League Hong Kong,2023/2024,2024-05-05,Municipal,Comunicaciones,3,0,3-0,Clausura - Semi-finals
1199018,Premier League Hong Kong,2023/2024,2024-05-11,Mixco,Municipal,0,0,0-0,Clausura - Finals
1199019,Premier League Hong Kong,2023/2024,2024-05-19,Municipal,Mixco,2,0,2-0,Clausura - Finals
1202828,Premier League Hong Kong,2024/2025,2024-08-03,Malacateco,Achuapa,0,2,0-2,Apertura - 1
1202827,Premier League Hong Kong,2024/2025,2024-08-03,Mixco,Municipal,0,0,0-0,Apertura - 1
1202829,Premier League Hong Kong,2024/2025,2024-08-04,Comunicaciones,Antigua GFC,1,1,1-1,Apertura - 1
1202831,Premier League Hong Kong,2024/2025,2024-08-04,Xelajú,Marquense,3,1,3-1,Apertura - 1
1205356,Premier League Hong Kong,2024/2025,2024-08-04,Guastatoya,Zacapa Tellioz,0,0,0-0,Apertura - 1
1202830,Premier League Hong Kong,2024/2025,2024-08-04,Xinabajul,Cobán Imperial,0,3,0-3,Apertura - 1
1202834,Premier League Hong Kong,2024/2025,2024-08-10,Marquense,Mixco,2,0,2-0,Apertura - 2
1202836,Premier League Hong Kong,2024/2025,2024-08-10,Cobán Imperial,Comunicaciones,2,3,2-3,Apertura - 2
1202835,Premier League Hong Kong,2024/2025,2024-08-11,Antigua GFC,Guastatoya,1,0,1-0,Apertura - 2
1205357,Premier League Hong Kong,2024/2025,2024-08-11,Zacapa Tellioz,Xinabajul,0,2,0-2,Apertura - 2
1202833,Premier League Hong Kong,2024/2025,2024-08-11,Municipal,Malacateco,0,0,0-0,Apertura - 2
1202832,Premier League Hong Kong,2024/2025,2024-08-11,Achuapa,Xelajú,0,0,0-0,Apertura - 2
1202841,Premier League Hong Kong,2024/2025,2024-08-17,Mixco,Achuapa,0,1,0-1,Apertura - 3
1205358,Premier League Hong Kong,2024/2025,2024-08-18,Comunicaciones,Zacapa Tellioz,2,0,2-0,Apertura - 3
1202839,Premier League Hong Kong,2024/2025,2024-08-18,Xelajú,Malacateco,0,0,0-0,Apertura - 3
1202838,Premier League Hong Kong,2024/2025,2024-08-18,Cobán Imperial,Antigua GFC,3,3,3-3,Apertura - 3
1202837,Premier League Hong Kong,2024/2025,2024-08-18,Xinabajul,Guastatoya,1,0,1-0,Apertura - 3
1202840,Premier League Hong Kong,2024/2025,2024-08-19,Marquense,Municipal,0,0,0-0,Apertura - 3
1202848,Premier League Hong Kong,2024/2025,2024-08-21,Municipal,Achuapa,3,0,3-0,Apertura - 5
1202844,Premier League Hong Kong,2024/2025,2024-08-24,Malacateco,Mixco,0,1,0-1,Apertura - 4
1202846,Premier League Hong Kong,2024/2025,2024-08-24,Guastatoya,Comunicaciones,1,2,1-2,Apertura - 4
1202843,Premier League Hong Kong,2024/2025,2024-08-25,Xelajú,Municipal,0,0,0-0,Apertura - 4
1202842,Premier League Hong Kong,2024/2025,2024-08-25,Achuapa,Marquense,3,0,3-0,Apertura - 4
1205359,Premier League Hong Kong,2024/2025,2024-08-26,Zacapa Tellioz,Cobán Imperial,0,0,0-0,Apertura - 4
1202845,Premier League Hong Kong,2024/2025,2024-08-26,Xinabajul,Antigua GFC,2,0,2-0,Apertura - 4
1202847,Premier League Hong Kong,2024/2025,2024-08-31,Cobán Imperial,Guastatoya,3,0,3-0,Apertura - 5
1202850,Premier League Hong Kong,2024/2025,2024-09-01,Marquense,Malacateco,2,2,2-2,Apertura - 5
1205360,Premier League Hong Kong,2024/2025,2024-09-01,Antigua GFC,Zacapa Tellioz,3,0,3-0,Apertura - 5
1202849,Premier League Hong Kong,2024/2025,2024-09-02,Comunicaciones,Xinabajul,1,2,1-2,Apertura - 5
1202856,Premier League Hong Kong,2024/2025,2024-09-07,Marquense,Cobán Imperial,0,1,0-1,Apertura - 6
1202853,Premier League Hong Kong,2024/2025,2024-09-08,Xelajú,Xinabajul,2,0,2-0,Apertura - 6
1202854,Premier League Hong Kong,2024/2025,2024-09-08,Malacateco,Guastatoya,0,0,0-0,Apertura - 6
1205361,Premier League Hong Kong,2024/2025,2024-09-08,Achuapa,Zacapa Tellioz,2,2,2-2,Apertura - 6
1202851,Premier League Hong Kong,2024/2025,2024-09-11,Mixco,Xelajú,1,0,1-0,Apertura - 5
