Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,fixture_id
2025-09-28,Serie A Brasil,2025/2026,Atletico-MG,Mirassol,1,0,1.0,0.0,H,1351288
2025-09-28,Serie A Brasil,2025/2026,Gremio,Vitoria,3,1,1.0,0.0,H,1351289
2025-09-28,Serie A Brasil,2025/2026,Bahia,Palmeiras,1,0,0.0,0.0,H,1351290
2025-09-28,Serie A Brasil,2025/2026,Fluminense,Botafogo,2,0,1.0,0.0,H,1351283
2025-09-28,Serie A Brasil,2025/2026,RB Bragantino,Santos,2,2,1.0,0.0,D,1351287
2025-09-28,Serie A Brasil,2025/2026,Corinthians,Flamengo,1,2,0.0,0.0,A,1351285
2025-09-29,Serie A Brasil,2025/2026,Sao Paulo,Ceara,0,1,0.0,0.0,A,1351286
2025-10-01,Serie A Brasil,2025/2026,Atletico-MG,Juventude,0,0,0.0,0.0,D,1351298
2025-10-01,Serie A Brasil,2025/2026,Palmeiras,Vasco DA Gama,3,0,3.0,0.0,H,1351295
2025-10-01,Serie A Brasil,2025/2026,Sport Recife,Fluminense,2,2,0.0,0.0,D,1351302
2025-10-01,Serie A Brasil,2025/2026,Mirassol,RB Bragantino,1,1,0.0,1.0,D,1351297
2025-10-01,Serie A Brasil,2025/2026,Internacional,Corinthians,1,1,0.0,1.0,D,1351299
2025-10-02,Serie A Brasil,2025/2026,Botafogo,Bahia,2,1,1.0,0.0,H,1351294
2025-10-02,Serie A Brasil,2025/2026,Santos,Gremio,1,1,0.0,0.0,D,1351296
2025-10-02,Serie A Brasil,2025/2026,Vitoria,Ceara,1,0,1.0,0.0,H,1351300
2025-10-02,Serie A Brasil,2025/2026,Fortaleza EC,Sao Paulo,0,2,0.0,1.0,A,1351301
2025-10-02,Serie A Brasil,2025/2026,Flamengo,Cruzeiro,0,0,0.0,0.0,D,1351293
2025-10-04,Serie A Brasil,2025/2026,Internacional,Botafogo,2,0,1.0,0.0,H,1351309
2025-10-04,Serie A Brasil,2025/2026,Fluminense,Atletico-MG,3,0,1.0,0.0,H,1351303
2025-10-04,Serie A Brasil,2025/2026,RB Bragantino,Gremio,1,0,0.0,0.0,H,1351307
2025-10-05,Serie A Brasil,2025/2026,Corinthians,Mirassol,3,0,1.0,0.0,H,1351305
2025-10-05,Serie A Brasil,2025/2026,Sao Paulo,Palmeiras,2,3,2.0,0.0,A,1351306
2025-10-05,Serie A Brasil,2025/2026,Vasco DA Gama,Vitoria,4,3,1.0,2.0,H,1351304
2025-10-05,Serie A Brasil,2025/2026,Bahia,Flamengo,1,0,1.0,0.0,H,1351310
2025-10-05,Serie A Brasil,2025/2026,Juventude,Fortaleza EC,1,2,1.0,0.0,A,1351312
2025-10-05,Serie A Brasil,2025/2026,Ceara,Santos,3,0,1.0,0.0,H,1351311
2025-10-05,Serie A Brasil,2025/2026,Cruzeiro,Sport Recife,1,1,0.0,1.0,D,1351308
2025-10-08,Serie A Brasil,2025/2026,Atletico-MG,Sport Recife,3,1,2.0,0.0,H,1351178
2025-10-09,Serie A Brasil,2025/2026,Mirassol,Fluminense,2,1,1.0,0.0,H,1351167
2025-10-11,Serie A Brasil,2025/2026,Palmeiras,Juventude,4,1,2.0,0.0,H,1351155
2025-10-15,Serie A Brasil,2025/2026,Palmeiras,RB Bragantino,5,1,1.0,1.0,H,1351315
2025-10-15,Serie A Brasil,2025/2026,Botafogo,Flamengo,0,3,0.0,1.0,A,1351314
2025-10-15,Serie A Brasil,2025/2026,Sport Recife,Ceara,1,1,0.0,0.0,D,1351322
2025-10-15,Serie A Brasil,2025/2026,Mirassol,Internacional,3,1,2.0,1.0,H,1351317
2025-10-16,Serie A Brasil,2025/2026,Santos,Corinthians,3,1,2.0,0.0,H,1351316
2025-10-16,Serie A Brasil,2025/2026,Fortaleza EC,Vasco DA Gama,0,2,0.0,1.0,A,1351321
2025-10-16,Serie A Brasil,2025/2026,Atletico-MG,Cruzeiro,1,1,0.0,0.0,D,1351318
2025-10-16,Serie A Brasil,2025/2026,Gremio,Sao Paulo,2,0,1.0,0.0,H,1351319
2025-10-17,Serie A Brasil,2025/2026,Fluminense,Juventude,1,0,0.0,0.0,H,1351313
2025-10-17,Serie A Brasil,2025/2026,Vitoria,Bahia,2,1,1.0,1.0,H,1351320
2025-10-18,Serie A Brasil,2025/2026,Corinthians,Atletico-MG,1,0,0.0,0.0,H,1351325
2025-10-19,Serie A Brasil,2025/2026,Cruzeiro,Fortaleza EC,1,0,1.0,0.0,H,1351328
2025-10-19,Serie A Brasil,2025/2026,Flamengo,Palmeiras,3,2,3.0,1.0,H,1351323
2025-10-19,Serie A Brasil,2025/2026,Internacional,Sport Recife,2,0,1.0,0.0,H,1351329
2025-10-19,Serie A Brasil,2025/2026,Ceara,Botafogo,0,2,0.0,1.0,A,1351331
2025-10-19,Serie A Brasil,2025/2026,Mirassol,Sao Paulo,3,0,2.0,0.0,H,1351327
2025-10-19,Serie A Brasil,2025/2026,Bahia,Gremio,4,0,2.0,0.0,H,1351330
2025-10-20,Serie A Brasil,2025/2026,Juventude,RB Bragantino,1,0,1.0,0.0,H,1351332
2025-10-20,Serie A Brasil,2025/2026,Vasco DA Gama,Fluminense,2,0,1.0,0.0,H,1351324
2025-10-21,Serie A Brasil,2025/2026,Santos,Vitoria,0,1,0.0,1.0,A,1351326
2025-10-22,Serie A Brasil,2025/2026,Bahia,Internacional,1,0,1.0,0.0,H,1351180
2025-10-25,Serie A Brasil,2025/2026,Vitoria,Corinthians,0,1,0.0,0.0,A,1351340
2025-10-25,Serie A Brasil,2025/2026,Atletico-MG,Ceara,1,0,1.0,0.0,H,1351338
2025-10-25,Serie A Brasil,2025/2026,Fluminense,Internacional,1,0,0.0,0.0,H,1351333
2025-10-25,Serie A Brasil,2025/2026,Sport Recife,Mirassol,1,2,1.0,1.0,A,1351342
2025-10-25,Serie A Brasil,2025/2026,Fortaleza EC,Flamengo,1,0,1.0,0.0,H,1351341
2025-10-26,Serie A Brasil,2025/2026,Sao Paulo,Bahia,2,0,2.0,0.0,H,1351336
2025-10-26,Serie A Brasil,2025/2026,Botafogo,Santos,2,2,2.0,1.0,D,1351334
2025-10-26,Serie A Brasil,2025/2026,Gremio,Juventude,3,1,1.0,0.0,H,1351339
2025-10-26,Serie A Brasil,2025/2026,RB Bragantino,Vasco DA Gama,0,3,0.0,1.0,A,1351337
2025-10-26,Serie A Brasil,2025/2026,Palmeiras,Cruzeiro,0,0,0.0,0.0,D,1351335
2025-10-29,Serie A Brasil,2025/2026,Fluminense,Ceara,1,0,1.0,0.0,H,1351153
2025-11-01,Serie A Brasil,2025/2026,Santos,Fortaleza EC,1,1,0.0,1.0,D,1351346
2025-11-01,Serie A Brasil,2025/2026,Cruzeiro,Vitoria,3,1,3.0,1.0,H,1351348
2025-11-01,Serie A Brasil,2025/2026,Mirassol,Botafogo,0,0,0.0,0.0,D,1351347
2025-11-02,Serie A Brasil,2025/2026,Flamengo,Sport Recife,3,0,0.0,0.0,H,1351343
2025-11-02,Serie A Brasil,2025/2026,Bahia,RB Bragantino,2,1,0.0,1.0,H,1351350
2025-11-02,Serie A Brasil,2025/2026,Ceara,Fluminense,2,0,1.0,0.0,H,1351351
2025-11-02,Serie A Brasil,2025/2026,Corinthians,Gremio,2,0,1.0,0.0,H,1351345
2025-11-02,Serie A Brasil,2025/2026,Internacional,Atletico-MG,0,0,0.0,0.0,D,1351349
2025-11-02,Serie A Brasil,2025/2026,Juventude,Palmeiras,0,2,0.0,1.0,A,1351352
2025-11-02,Serie A Brasil,2025/2026,Vasco DA Gama,Sao Paulo,0,2,0.0,1.0,A,1351344
2025-11-05,Serie A Brasil,2025/2026,Sport Recife,Juventude,0,2,0.0,1.0,A,1351362
2025-11-05,Serie A Brasil,2025/2026,Vitoria,Internacional,1,0,0.0,0.0,H,1351360
2025-11-05,Serie A Brasil,2025/2026,RB Bragantino,Corinthians,2,1,1.0,0.0,H,1351357
2025-11-05,Serie A Brasil,2025/2026,Botafogo,Vasco DA Gama,3,0,1.0,0.0,H,1351354
2025-11-05,Serie A Brasil,2025/2026,Gremio,Cruzeiro,0,1,0.0,1.0,A,1351359
2025-11-05,Serie A Brasil,2025/2026,Atletico-MG,Bahia,3,0,0.0,0.0,H,1351358
2025-11-06,Serie A Brasil,2025/2026,Sao Paulo,Flamengo,2,2,1.0,1.0,D,1351356
2025-11-06,Serie A Brasil,2025/2026,Fluminense,Mirassol,1,0,1.0,0.0,H,1351353
2025-11-06,Serie A Brasil,2025/2026,Ceara,Fortaleza EC,1,1,0.0,1.0,D,1351361
2025-11-07,Serie A Brasil,2025/2026,Palmeiras,Santos,2,0,0.0,0.0,H,1351355
2025-11-08,Serie A Brasil,2025/2026,Sport Recife,Atletico-MG,2,4,1.0,0.0,A,1351372
2025-11-08,Serie A Brasil,2025/2026,Vasco DA Gama,Juventude,1,3,1.0,2.0,A,1351364
2025-11-08,Serie A Brasil,2025/2026,Internacional,Bahia,2,2,1.0,0.0,D,1351369
2025-11-09,Serie A Brasil,2025/2026,Sao Paulo,RB Bragantino,0,1,0.0,0.0,A,1351366
2025-11-09,Serie A Brasil,2025/2026,Corinthians,Ceara,0,1,0.0,1.0,A,1351365
2025-11-09,Serie A Brasil,2025/2026,Cruzeiro,Fluminense,0,0,0.0,0.0,D,1351368
2025-11-09,Serie A Brasil,2025/2026,Vitoria,Botafogo,0,0,0.0,0.0,D,1351370
2025-11-09,Serie A Brasil,2025/2026,Flamengo,Santos,3,2,1.0,0.0,H,1351363
2025-11-09,Serie A Brasil,2025/2026,Fortaleza EC,Gremio,2,2,1.0,2.0,D,1351371
2025-11-09,Serie A Brasil,2025/2026,Mirassol,Palmeiras,2,1,2.0,1.0,H,1351367
2025-11-12,Serie A Brasil,2025/2026,Atletico-MG,Fortaleza EC,3,3,2.0,0.0,D,1351198
2025-11-15,Serie A Brasil,2025/2026,Sport Recife,Flamengo,1,5,1.0,1.0,A,1351162
2025-11-16,Serie A Brasil,2025/2026,Santos,Palmeiras,1,0,0.0,0.0,H,1351166
2025-11-16,Serie A Brasil,2025/2026,RB Bragantino,Atletico-MG,2,0,0.0,0.0,H,1478038
2025-11-18,Serie A Brasil,2025/2026,Botafogo,Sport Recife,3,2,1.0,2.0,H,1478009
2025-11-19,Serie A Brasil,2025/2026,Palmeiras,Vitoria,0,0,0.0,0.0,D,1478044
2025-11-20,Serie A Brasil,2025/2026,Fluminense,Flamengo,2,1,2.0,0.0,H,1478013
2025-11-20,Serie A Brasil,2025/2026,Santos,Mirassol,1,1,1.0,0.0,D,1478016
2025-11-20,Serie A Brasil,2025/2026,Gremio,Vasco DA Gama,2,0,0.0,0.0,H,1478014
2025-11-20,Serie A Brasil,2025/2026,Juventude,Cruzeiro,3,3,2.0,1.0,D,1478015
2025-11-20,Serie A Brasil,2025/2026,Bahia,Fortaleza EC,2,3,0.0,2.0,A,1478008
2025-11-20,Serie A Brasil,2025/2026,Corinthians,Sao Paulo,3,1,1.0,0.0,H,1478012
2025-11-21,Serie A Brasil,2025/2026,Ceara,Internacional,1,2,0.0,0.0,A,1478011
2025-11-22,Serie A Brasil,2025/2026,Botafogo,Gremio,3,2,2.0,0.0,H,1478018
2025-11-23,Serie A Brasil,2025/2026,Palmeiras,Fluminense,0,0,0.0,0.0,D,1478024
2025-11-23,Serie A Brasil,2025/2026,Flamengo,RB Bragantino,3,0,0.0,0.0,H,1478020
2025-11-23,Serie A Brasil,2025/2026,Bahia,Vasco DA Gama,1,0,0.0,0.0,H,1478017
2025-11-23,Serie A Brasil,2025/2026,Sao Paulo,Juventude,2,1,1.0,0.0,H,1478025
2025-11-23,Serie A Brasil,2025/2026,Sport Recife,Vitoria,1,3,1.0,2.0,A,1478026
2025-11-23,Serie A Brasil,2025/2026,Cruzeiro,Corinthians,3,0,1.0,0.0,H,1478019
2025-11-24,Serie A Brasil,2025/2026,Mirassol,Ceara,3,0,2.0,0.0,H,1478023
2025-11-25,Serie A Brasil,2025/2026,Internacional,Santos,1,1,1.0,0.0,D,1478022
2025-11-26,Serie A Brasil,2025/2026,Gremio,Palmeiras,3,2,1.0,1.0,H,1478032
2025-11-26,Serie A Brasil,2025/2026,Atletico-MG,Flamengo,1,1,1.0,0.0,D,1478027
2025-11-26,Serie A Brasil,2025/2026,RB Bragantino,Fortaleza EC,0,1,0.0,0.0,A,1478028
2025-11-27,Serie A Brasil,2025/2026,Fluminense,Sao Paulo,6,0,3.0,0.0,H,1478031
2025-11-28,Serie A Brasil,2025/2026,Juventude,Bahia,1,1,1.0,1.0,D,1478033
2025-11-28,Serie A Brasil,2025/2026,Vasco DA Gama,Internacional,5,1,2.0,1.0,H,1478035
2025-11-29,Serie A Brasil,2025/2026,Santos,Sport Recife,3,0,2.0,0.0,H,1478034
2025-11-29,Serie A Brasil,2025/2026,Vitoria,Mirassol,2,0,1.0,0.0,H,1478036
2025-11-30,Serie A Brasil,2025/2026,Ceara,Cruzeiro,1,1,0.0,0.0,D,1478029
2025-11-30,Serie A Brasil,2025/2026,Corinthians,Botafogo,2,2,1.0,0.0,D,1478030
2025-11-30,Serie A Brasil,2025/2026,Fortaleza EC,Atletico-MG,1,0,1.0,0.0,H,1478021
2025-12-02,Serie A Brasil,2025/2026,Vasco DA Gama,Mirassol,0,2,0.0,0.0,A,1478046
2025-12-03,Serie A Brasil,2025/2026,Gremio,Fluminense,1,2,0.0,1.0,A,1478042
2025-12-03,Serie A Brasil,2025/2026,Fortaleza EC,Corinthians,2,1,1.0,0.0,H,1478041
2025-12-03,Serie A Brasil,2025/2026,RB Bragantino,Vitoria,4,0,2.0,0.0,H,1478010
2025-12-03,Serie A Brasil,2025/2026,Juventude,Santos,0,3,0.0,0.0,A,1478043
2025-12-03,Serie A Brasil,2025/2026,Bahia,Sport Recife,2,0,1.0,0.0,H,1478037
2025-12-03,Serie A Brasil,2025/2026,Sao Paulo,Internacional,3,0,2.0,0.0,H,1478045
2025-12-04,Serie A Brasil,2025/2026,Flamengo,Ceara,1,0,1.0,0.0,H,1478040
2025-12-04,Serie A Brasil,2025/2026,Atletico-MG,Palmeiras,0,3,0.0,2.0,A,1478007
2025-12-04,Serie A Brasil,2025/2026,Cruzeiro,Botafogo,2,2,1.0,0.0,D,1478039
2025-12-06,Serie A Brasil,2025/2026,Mirassol,Flamengo,3,3,2.0,2.0,D,1478053
2025-12-07,Serie A Brasil,2025/2026,Internacional,RB Bragantino,3,1,0.0,0.0,H,1478052
2025-12-07,Serie A Brasil,2025/2026,Botafogo,Fortaleza EC,4,2,1.0,1.0,H,1478048
2025-12-07,Serie A Brasil,2025/2026,Sport Recife,Gremio,0,4,0.0,3.0,A,1478055
2025-12-07,Serie A Brasil,2025/2026,Fluminense,Bahia,2,0,0.0,0.0,H,1478051
2025-12-07,Serie A Brasil,2025/2026,Santos,Cruzeiro,3,0,2.0,0.0,H,1478054
2025-12-07,Serie A Brasil,2025/2026,Ceara,Palmeiras,1,3,1.0,1.0,A,1478049
2025-12-07,Serie A Brasil,2025/2026,Corinthians,Juventude,1,1,1.0,0.0,D,1478050
2025-12-07,Serie A Brasil,2025/2026,Vitoria,Sao Paulo,1,0,0.0,0.0,H,1478056
2025-12-07,Serie A Brasil,2025/2026,Atletico-MG,Vasco DA Gama,5,0,2.0,0.0,H,1478047
2022-04-08,Serie B Brasil,2022/2023,Vasco DA Gama,Vila Nova,1,1,1.0,1.0,D,838630
2022-04-08,Serie B Brasil,2022/2023,Brusque,Guarani Campinas,1,0,0.0,0.0,H,838627
2022-04-09,Serie B Brasil,2022/2023,Bahia,Cruzeiro,2,0,0.0,0.0,H,838631
2022-04-09,Serie B Brasil,2022/2023,Chapecoense-sc,Ituano,1,1,0.0,0.0,D,838633
2022-04-09,Serie B Brasil,2022/2023,Ponte Preta,Gremio,0,0,0.0,0.0,D,838624
2022-04-09,Serie B Brasil,2022/2023,Sport Recife,Sampaio Correa,1,0,0.0,0.0,H,838626
2022-04-10,Serie B Brasil,2022/2023,Tombense,Operario-PR,1,1,0.0,0.0,D,838632
2022-04-10,Serie B Brasil,2022/2023,Londrina,Nautico Recife,2,0,2.0,0.0,H,838629
2022-04-12,Serie B Brasil,2022/2023,Vila Nova,Novorizontino,0,0,0.0,0.0,D,838643
2022-04-13,Serie B Brasil,2022/2023,Cruzeiro,Brusque,1,0,0.0,0.0,H,838642
2022-04-14,Serie B Brasil,2022/2023,Criciuma,Londrina,1,0,1.0,0.0,H,838637
2022-04-15,Serie B Brasil,2022/2023,Gremio,Chapecoense-sc,0,1,0.0,0.0,A,838640
2022-04-16,Serie B Brasil,2022/2023,Nautico Recife,Bahia,0,1,0.0,1.0,A,838636
2022-04-16,Serie B Brasil,2022/2023,Operario-PR,Ponte Preta,2,0,1.0,0.0,H,838639
2022-04-16,Serie B Brasil,2022/2023,Ituano,CSA,0,0,0.0,0.0,D,838638
2022-04-16,Serie B Brasil,2022/2023,Sampaio Correa,Tombense,1,1,1.0,1.0,D,838641
2022-04-16,Serie B Brasil,2022/2023,Guarani Campinas,Sport Recife,0,0,0.0,0.0,D,838634
2022-04-16,Serie B Brasil,2022/2023,CRB,Vasco DA Gama,1,1,1.0,1.0,D,838635
2022-04-21,Serie B Brasil,2022/2023,Gremio,Guarani Campinas,3,1,2.0,1.0,H,838650
2022-04-21,Serie B Brasil,2022/2023,Londrina,Novorizontino,1,1,1.0,1.0,D,838649
2022-04-22,Serie B Brasil,2022/2023,CSA,Bahia,1,1,1.0,1.0,D,838645
2022-04-23,Serie B Brasil,2022/2023,Chapecoense-sc,Vasco DA Gama,0,0,0.0,0.0,D,838653
2022-04-23,Serie B Brasil,2022/2023,Criciuma,Sport Recife,1,1,1.0,0.0,D,838647
2022-04-23,Serie B Brasil,2022/2023,Ponte Preta,CRB,1,0,1.0,0.0,H,838644
2022-04-23,Serie B Brasil,2022/2023,Sampaio Correa,Brusque,3,1,1.0,0.0,H,838651
2022-04-23,Serie B Brasil,2022/2023,Tombense,Cruzeiro,1,1,0.0,0.0,D,838652
